Ticker,Underlying Asset Price,Trade Date,Trade Time,Strike,Last Price,Original BSP,Adjusted BSP,Bid,Ask,Volume,Open Interest,Implied Volatility,Adjusted Volatility
BKNG,2606.1298828125,2022-09-14,13:33:24,900.0,1048.1,1740.1637291730026,1740.1637291730026,864.3,878.1,1.0,1.0,1.0000000000000003e-05,4.555363143853662e-06
BKNG,2606.1298828125,2023-03-28,14:32:41,940.0,1585.65,2387.013106427649,1757.5389915243527,1696.0,1715.0,1.0,1.0,6.203005175933838,1.914440928021728
BKNG,2606.1298828125,2022-07-15,13:46:16,960.0,818.0,1690.2973808805095,1690.2973808805095,1196.0,1214.0,,1.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2022-09-14,13:34:03,1000.0,958.7,1643.9452676575029,1643.9452676575029,777.1,789.7,1.0,1.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2022-09-14,13:44:30,1020.0,959.0,1624.7015753544028,1624.7015753544028,759.8,772.3,1.0,1.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-05-08,13:36:36,1040.0,1592.0,1571.7999876973663,1571.7999876973663,0.0,0.0,1.0,0.0,1.0000000000000003e-05,3.83578167796191e-06
BKNG,2606.1298828125,2022-11-28,14:30:06,1150.0,882.6,1487.923060983899,1487.923060983899,0.0,0.0,,1.0,1.0000000000000003e-05,3.4771230744463243e-06
BKNG,2606.1298828125,2023-03-01,18:06:31,1200.0,1365.95,2377.4043843511654,1921.3029176743494,1460.0,1478.0,3.0,4.0,5.547000136566161,3.035031294796478
BKNG,2606.1298828125,2022-10-14,13:36:45,1220.0,602.5,1427.3177569178677,1427.3177569178677,851.4,869.5,,1.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2023-05-10,13:48:43,1360.0,1297.1,1371.1811369179052,1253.1712718695414,1238.0,1256.0,,1.0,2.193852171630859,0.5442616351799716
BKNG,2606.1298828125,2023-05-10,15:43:59,1480.0,1172.08,1268.6156754547487,1150.992303618331,1118.5,1137.0,,1.0,2.07959464477539,1.1378465246066598
BKNG,2606.1298828125,2023-01-12,18:21:54,1520.0,779.4,1118.7996079252557,1118.7996079252557,854.0,872.0,5.0,1.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-03-13,14:16:33,1560.0,911.5,1066.7665433181876,1066.7665433181876,996.0,1014.0,,4.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2022-10-11,15:17:35,1620.0,278.48,1041.4801045520985,1041.4801045520985,450.0,465.8,,1.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2022-11-10,17:56:55,1680.0,416.13,976.6921631099881,976.6921631099881,464.0,480.0,2.0,4.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-02-07,14:41:56,1700.0,817.55,936.5946329817441,936.5946329817441,0.0,0.0,1.0,8.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2023-01-04,15:23:32,1720.0,471.01,924.9845896037036,924.9845896037036,766.3,782.4,2.0,2.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2023-01-04,19:41:29,1740.0,469.5,905.4363885198804,905.4363885198804,754.6,772.5,4.0,4.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-01-05,15:34:58,1750.0,486.5,895.4225013133537,895.4225013133537,745.8,764.0,,2.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-02-02,17:42:47,1780.0,743.5,1813.3503585944748,1135.931721693518,866.0,883.5,12.0,6.0,2.9220608003234867,1.2071153068171343
BKNG,2606.1298828125,2023-02-15,14:53:04,1800.0,747.6,836.4031760493913,836.4031760493913,636.0,648.9,1.0,6.0,1.0000000000000003e-05,2.9472865010710256e-06
BKNG,2606.1298828125,2022-09-01,15:49:48,1820.0,279.61,858.1421689568053,858.1421689568053,180.1,195.4,,1.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2022-09-02,13:37:39,1840.0,295.17,838.685773414591,838.685773414591,176.1,188.2,2.0,4.0,1.0000000000000003e-05,4.301313299696789e-06
BKNG,2606.1298828125,2022-11-18,18:26:29,1850.0,306.0,809.7952612495012,809.7952612495012,280.6,294.9,1.0,7.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2022-09-02,16:00:15,1860.0,293.17,819.4744243993964,819.4744243993964,167.1,180.3,12.0,9.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-01-06,20:32:13,1880.0,434.43,768.0837460442854,768.0837460442854,628.4,646.0,1.0,5.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-06-06,13:43:24,1900.0,813.56,723.7041339516425,709.0780828797301,699.0,718.0,1.0,16.0,1.3032261401367182,0.71305787310838
BKNG,2606.1298828125,2023-03-28,13:30:33,1910.0,649.6,1397.596938168026,818.1853416815839,738.2,754.8,,1.0,2.541263412475585,0.8418539572535008
BKNG,2606.1298828125,2023-03-28,13:30:33,1920.0,640.5,1384.9038398395674,926.7546705788757,728.1,745.4,1.0,9.0,2.5144690458679193,1.2014551045476396
BKNG,2606.1298828125,2023-01-12,17:31:25,1930.0,435.3,717.6118364096176,717.6118364096176,492.0,506.0,,2.0,1.0000000000000003e-05,2.3001613187177754e-06
BKNG,2606.1298828125,2023-04-24,13:30:13,1940.0,774.92,836.2150104026318,711.799694788685,660.8,675.7,1.0,3.0,1.2075234936523436,0.6606943396806111
BKNG,2606.1298828125,2023-04-24,13:30:13,1950.0,765.17,825.817744978541,699.7260494273169,650.8,665.8,1.0,3.0,1.193363408203125,0.6390039222784651
BKNG,2606.1298828125,2023-02-02,19:32:20,1960.0,572.93,1619.4055556126996,838.4234228732023,697.2,713.3,7.0,20.0,2.524509303970336,0.7613079698735812
BKNG,2606.1298828125,2023-05-17,13:48:25,1980.0,696.6,713.6793742623795,636.5321742835415,619.0,637.5,1.0,69.0,1.13440374206543,0.4686268406893595
BKNG,2606.1298828125,2023-02-24,14:30:48,1990.0,496.89,647.1287696686807,647.1287696686807,556.0,572.0,2.0,30.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2023-06-05,15:27:08,2000.0,655.8,626.3411646511713,609.680600734526,599.0,618.0,1.0,142.0,1.1170698443603515,0.6112027857648242
BKNG,2606.1298828125,2023-03-16,13:38:04,2010.0,473.2,1433.5612723546087,851.8427562018239,660.0,678.0,1.0,5.0,2.5628392862701412,1.0587194253543615
BKNG,2606.1298828125,2023-03-16,13:38:04,2020.0,465.0,1418.413155510942,871.8656553958713,650.0,668.0,1.0,3.0,2.530246594314575,1.1251193683611882
BKNG,2606.1298828125,2023-03-16,13:38:04,2040.0,448.6,1396.5512091043024,780.4418151261877,632.0,649.5,,1.0,2.4888190855789185,0.9200557345277978
BKNG,2606.1298828125,2022-12-28,19:31:34,2050.0,203.31,604.4044202567081,604.4044202567081,496.8,511.8,1.0,13.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2023-01-12,17:21:25,2060.0,343.0,590.4059576363663,590.4059576363663,388.7,404.0,,2.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-05-31,13:30:33,2080.0,442.25,563.0020484774693,531.7396215878937,519.5,537.8,1.0,1.0,0.98242205078125,0.48058436358677303
BKNG,2606.1298828125,2023-06-06,14:33:46,2100.0,621.4,523.0164887999049,509.4404635540104,499.5,517.9,1.0,39.0,0.9495854650878905,0.5195640044475851
BKNG,2606.1298828125,2023-04-04,14:18:16,2110.0,590.3,888.8350278529563,650.7887967484103,508.0,525.0,1.0,2.0,1.450930479736328,0.7938740407711362
BKNG,2606.1298828125,2023-05-17,16:33:38,2120.0,559.89,568.5220876817418,497.5546484891561,479.5,498.0,5.0,6.0,0.9168709484863282,0.378763151051226
BKNG,2606.1298828125,2023-03-16,13:53:54,2130.0,382.3,1280.4586899087433,577.1733226088204,548.1,564.0,24.0,6.0,2.2643781183624263,0.530585058495402
BKNG,2606.1298828125,2022-12-29,20:28:29,2140.0,173.03,516.2308529421935,516.2308529421935,427.0,440.7,15.0,3.0,1.0000000000000003e-05,2.2580461039110206e-06
BKNG,2606.1298828125,2023-06-01,14:21:23,2150.0,389.63,489.73117027294074,462.5957424243752,450.0,468.0,1.0,24.0,0.8770153900146485,0.47985741647382574
BKNG,2606.1298828125,2022-12-07,18:47:10,2160.0,162.5,503.19437124826163,503.19437124826163,244.9,258.0,,2.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2022-12-09,16:37:31,2170.0,183.7,492.86617574556703,492.86617574556703,236.0,253.9,,3.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-01-26,20:23:49,2180.0,374.48,468.7947577105533,468.7947577105533,366.0,379.7,1.0,2.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-06-09,19:49:53,2200.0,412.0,414.90823912332917,408.377704507363,400.1,417.9,1.0,58.0,0.7878439184570312,0.43106740383323483
BKNG,2606.1298828125,2023-01-20,16:54:05,2220.0,298.3,431.40745778392875,431.40745778392875,355.6,371.9,1.0,1.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2022-12-09,16:33:46,2230.0,158.5,434.43492117228743,434.43492117228743,205.1,222.0,,1.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2022-12-09,16:37:28,2240.0,155.4,424.6963787434079,424.6963787434079,202.3,218.0,,1.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2023-05-09,19:09:02,2250.0,398.4,368.0832338232617,368.0832338232617,0.0,0.0,1.0,0.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-05-18,18:13:31,2260.0,502.79,415.28385716168555,364.87044199548427,340.2,357.9,1.0,2.0,0.6840851904296876,0.37429599966553856
BKNG,2606.1298828125,2022-12-09,16:33:46,2270.0,143.6,395.4807514567683,395.4807514567683,190.0,204.0,,1.0,1.0000000000000003e-05,5.471482278843602e-06
BKNG,2606.1298828125,2023-05-30,13:33:14,2280.0,337.0,361.72148520706105,334.42764188840147,320.2,338.0,1.0,1.0,0.6509434320068359,0.3561625452755037
BKNG,2606.1298828125,2023-05-18,18:13:31,2290.0,473.59,382.6075952064682,334.8143186838229,310.2,328.0,1.0,4.0,0.6333044482421876,0.3465114065669953
BKNG,2606.1298828125,2023-06-05,15:53:32,2300.0,360.9,324.48046852157313,309.7349050748526,300.1,317.9,1.0,21.0,0.6116982189941409,0.25269504427110606
BKNG,2606.1298828125,2023-05-24,16:08:47,2310.0,332.0,345.4236236749489,305.55297435436705,290.1,308.0,4.0,3.0,0.5961344097900392,0.26508181934062924
BKNG,2606.1298828125,2023-05-26,16:23:27,2320.0,352.25,329.408996511311,294.51690418975704,280.0,298.0,10.0,11.0,0.5766643896484375,0.2581476739583678
BKNG,2606.1298828125,2023-02-13,15:14:04,2330.0,247.4,315.95913199869574,315.95913199869574,218.1,234.8,1.0,1.0,1.0000000000000003e-05,4.131041033381307e-06
BKNG,2606.1298828125,2023-06-07,15:38:53,2340.0,320.78,280.2242261271226,269.55477217741964,260.5,278.5,1.0,1.0,0.559147474975586,0.30593655005890646
BKNG,2606.1298828125,2023-05-22,17:14:14,2350.0,391.7,311.61443763915827,272.20341548626266,250.6,269.0,1.0,67.0,0.5508467767333984,0.3013948377254907
BKNG,2606.1298828125,2023-03-17,17:20:05,2360.0,212.13,993.5876482234609,403.8236209283293,344.5,360.4,2.0,4.0,1.785462498474121,0.49226785801997086
BKNG,2606.1298828125,2023-05-04,18:18:16,2380.0,287.7,441.14597852187944,314.7994569771199,246.1,263.2,1.0,5.0,0.9036264520263673,0.4944176118956585
BKNG,2606.1298828125,2023-05-31,14:18:50,2390.0,121.91,275.75886339435556,221.67435847038678,212.0,228.9,1.0,7.0,0.661258270263672,0.17108532499552492
BKNG,2606.1298828125,2023-04-17,15:59:19,2395.0,327.47,796.9546981928423,327.44564943555974,314.2,330.7,,1.0,1.711244119567871,0.47258013214913563
BKNG,2606.1298828125,2023-06-06,15:00:44,2400.0,314.55,243.68142777476191,212.0698228256697,202.0,220.0,1.0,222.0,0.6557651611328126,0.30597077633834807
BKNG,2606.1298828125,2023-05-17,17:18:37,2410.0,291.06,297.60796511116314,232.46787518971792,193.0,208.8,1.0,8.0,0.6145668426513673,0.3362591588731819
BKNG,2606.1298828125,2023-05-17,16:52:50,2420.0,278.55,289.56665425306073,223.9521455949323,182.2,199.9,1.0,9.0,0.608249767150879,0.33280278220767806
BKNG,2606.1298828125,2023-06-01,17:43:11,2430.0,151.3,234.64986568771928,185.75005416033582,172.6,191.5,1.0,4.0,0.6076394216918947,0.2510183384509304
BKNG,2606.1298828125,2023-06-01,19:48:57,2435.0,139.6,227.95237563230376,188.14606955904128,168.0,186.0,,2.0,0.5889018161010743,0.32221658507758405
BKNG,2606.1298828125,2023-05-23,16:35:56,2440.0,224.25,250.0380120871605,195.8364923419565,162.5,180.5,5.0,12.0,0.5701947277832031,0.31198103485558465
BKNG,2606.1298828125,2023-06-06,15:00:44,2450.0,265.05,194.52767484171704,162.8053525457981,154.4,171.8,1.0,31.0,0.5639081695556643,0.2568806492111854
BKNG,2606.1298828125,2023-06-01,15:34:16,2460.0,124.53,202.09078144223076,163.92073715612582,144.8,161.8,1.0,9.0,0.5397384893798829,0.29531695798518437
BKNG,2606.1298828125,2023-06-01,14:25:45,2465.0,102.0,197.8582314559335,159.4613827304829,139.4,157.4,,1.0,0.5351608984375,0.2928123372130801
BKNG,2606.1298828125,2023-06-06,19:22:21,2470.0,237.1,172.9029326185207,139.80648751709668,135.5,151.5,3.0,96.0,0.5116015637207032,0.14418076753776604
BKNG,2606.1298828125,2023-06-09,13:48:16,2480.0,188.13,154.26266210457607,129.90251012773024,126.3,144.0,1.0,21.0,0.5172167419433593,0.21366435841198075
BKNG,2606.1298828125,2023-06-07,18:03:12,2490.0,181.54,152.03206159202318,126.51318058052902,117.1,134.0,1.0,101.0,0.49173481903076177,0.2690518348217178
BKNG,2606.1298828125,2023-06-09,17:01:16,2500.0,118.7,133.6049259535846,110.78379996161812,108.0,123.9,4.0,56.0,0.4648185842895508,0.20668989067449828
BKNG,2606.1298828125,2023-06-06,18:51:05,2505.0,202.25,138.6572268992254,106.54495169060874,102.5,118.3,5.0,5.0,0.4451349432373046,0.16253973393048954
BKNG,2606.1298828125,2023-06-07,14:41:10,2510.0,160.0,131.0494727156838,106.97040927059606,100.2,114.1,2.0,19.0,0.4409235595703125,0.24125054425136053
BKNG,2606.1298828125,2023-06-09,14:04:16,2515.0,154.23,120.2988987767385,94.09327907364423,95.0,110.6,2.0,7.0,0.4437006314086914,0.13693985809547585
BKNG,2606.1298828125,2023-06-02,19:37:23,2520.0,130.84,139.85645003045943,106.30398891404934,90.0,106.0,4.0,21.0,0.4343318286132813,0.23764389033953043
BKNG,2606.1298828125,2023-05-30,18:28:32,2525.0,72.0,145.05179943361918,97.3440539249159,86.2,102.1,,1.0,0.43185992950439456,0.17840310894558123
BKNG,2606.1298828125,2023-05-30,16:54:08,2530.0,81.0,144.8205568679864,104.57514332670462,82.7,99.9,4.0,3.0,0.44562321960449214,0.24382195491072087
BKNG,2606.1298828125,2023-06-06,14:55:43,2535.0,185.45,116.56984409679967,76.10992871560211,78.1,95.0,1.0,0.0,0.43211932632446287,0.11659521558476969
BKNG,2606.1298828125,2023-06-01,19:46:29,2540.0,62.8,128.41495901014332,92.14330038889284,75.2,90.7,3.0,11.0,0.42415431808471676,0.23207528348955192
BKNG,2606.1298828125,2023-06-01,13:41:59,2545.0,57.07,123.92535163531147,68.19872240082896,70.0,86.5,,3.0,0.4167691380310058,0.09084328351706289
BKNG,2606.1298828125,2023-06-09,15:20:04,2550.0,93.71,94.08151381948164,66.17940093273273,68.1,83.9,4.0,18.0,0.42368130035400386,0.19300221803726222
BKNG,2606.1298828125,2023-06-09,14:46:50,2555.0,104.0,91.23612041443857,60.50435232041923,62.5,80.9,1.0,3.0,0.4260769062805176,0.17601411832209793
BKNG,2606.1298828125,2023-06-06,15:03:38,2560.0,157.12,98.37586361567378,63.66088652245389,60.0,76.5,12.0,21.0,0.41535008483886715,0.1937964921631576
BKNG,2606.1298828125,2023-06-02,13:31:02,2565.0,60.8,106.85906381082305,71.53586308182594,56.1,72.2,1.0,4.0,0.40514205703735345,0.22167275854941226
BKNG,2606.1298828125,2023-06-07,16:23:59,2570.0,91.8,88.21487293765222,59.50689920264131,52.5,69.9,1.0,10.0,0.41181008117675777,0.22532115614077747
BKNG,2606.1298828125,2023-06-09,15:31:14,2575.0,65.0,73.29443030632979,36.74976777850361,53.6,63.6,1.0,4.0,0.3834747932434082,0.09718346790373547
BKNG,2606.1298828125,2023-06-09,14:31:55,2580.0,97.27,73.05926965161143,40.821858217169165,46.1,62.9,2.0,22.0,0.4024412783813477,0.16625014345197767
BKNG,2606.1298828125,2023-06-07,17:51:48,2585.0,89.4,77.92617644584698,49.088371136369005,42.6,59.8,1.0,8.0,0.40024403472900394,0.21899281432326076
BKNG,2606.1298828125,2023-06-08,14:09:54,2590.0,68.9,71.66453324978738,44.119213632980745,39.9,57.3,1.0,5.0,0.40239550247192385,0.22016998608614974
BKNG,2606.1298828125,2023-06-09,19:45:36,2595.0,48.0,62.93314691843807,37.87281719302837,36.8,53.0,10.0,2.0,0.3889526437377929,0.2128147497520702
BKNG,2606.1298828125,2023-06-09,19:37:53,2600.0,45.45,61.03901475833413,29.745445393402406,33.2,51.0,22.0,178.0,0.3938964419555664,0.17515309257547704
BKNG,2606.1298828125,2023-06-09,19:29:03,2605.0,44.15,57.34226635986465,32.236503569282604,30.0,47.5,4.0,65.0,0.38577884735107415,0.21107821268341126
BKNG,2606.1298828125,2023-06-09,19:48:03,2610.0,41.07,54.801867395136696,29.693727460274204,27.5,45.0,9.0,42.0,0.3852295364379882,0.21077765819075872
BKNG,2606.1298828125,2023-06-09,19:49:43,2615.0,35.0,46.30806563632723,23.993375397947148,30.2,37.5,7.0,13.0,0.3428105270385742,0.18756817236925935
BKNG,2606.1298828125,2023-06-09,19:49:43,2620.0,35.4,41.20155179582957,20.264196095246007,28.8,32.9,14.0,41.0,0.32332524826049797,0.1769068366160022
BKNG,2606.1298828125,2023-06-09,19:48:50,2625.0,31.8,45.09701000752489,21.496370268123428,25.9,35.9,15.0,7.0,0.36604943038940424,0.20028329715564194
BKNG,2606.1298828125,2023-06-09,19:31:21,2630.0,31.0,39.08504260912764,10.902891368917608,25.7,30.6,8.0,24.0,0.3390569024658203,0.1366571537490677
BKNG,2606.1298828125,2023-06-09,18:57:10,2635.0,26.18,43.20309565837533,18.944649725822615,16.0,33.8,2.0,12.0,0.38271186141967767,0.2094001167661014
BKNG,2606.1298828125,2023-06-09,19:58:45,2640.0,22.51,34.943107530133375,14.02588745540902,17.6,26.7,11.0,34.0,0.3384618156433105,0.1851887826357603
BKNG,2606.1298828125,2023-06-09,15:07:45,2645.0,39.9,34.82476472553776,13.400835043348934,16.5,26.4,6.0,4.0,0.35137062210083,0.19225181321309426
BKNG,2606.1298828125,2023-06-09,19:57:36,2650.0,20.0,32.62268678751286,11.80960887331753,14.6,24.4,29.0,81.0,0.34885294708251957,0.190874271788437
BKNG,2606.1298828125,2023-06-09,19:49:14,2655.0,19.89,31.12401244910336,10.6421849799018,17.0,23.0,13.0,83.0,0.3509128630065917,0.19200135113588385
BKNG,2606.1298828125,2023-06-09,19:59:51,2660.0,16.5,29.352224657594775,9.422180325775003,12.4,21.4,8.0,16.0,0.3504551039123534,0.1917508890586734
BKNG,2606.1298828125,2023-06-09,16:34:11,2665.0,17.1,28.421195125072018,8.648030760415281,10.6,20.5,9.0,36.0,0.3558108853149413,0.1946812953620354
BKNG,2606.1298828125,2023-06-09,19:48:52,2670.0,15.0,23.069369445296388,6.0932995402333745,10.3,16.1,11.0,22.0,0.3265753378295898,0.17868511736419626
BKNG,2606.1298828125,2023-06-09,19:49:14,2675.0,14.26,25.243191959412457,6.708156825396713,10.0,17.7,5.0,31.0,0.3551700225830078,0.19433064845394082
BKNG,2606.1298828125,2023-06-09,19:40:30,2680.0,12.9,20.663307682302843,4.7187360343257865,7.4,14.0,17.0,27.0,0.3299169792175292,0.18051349052783233
BKNG,2606.1298828125,2023-06-09,18:57:10,2685.0,11.88,22.337534607860107,0.09746023739584331,5.3,15.2,1.0,8.0,0.35455967712402336,0.08807330236089254
BKNG,2606.1298828125,2023-06-09,14:49:36,2690.0,16.6,22.853919646312193,1.039540158855658,5.5,15.5,2.0,48.0,0.3697115031433105,0.13499908345752837
BKNG,2606.1298828125,2023-06-09,19:49:14,2695.0,10.03,19.585267787242856,0.9450703927013961,4.7,12.9,2.0,16.0,0.3530643307495117,0.13881734822952171
BKNG,2606.1298828125,2023-06-09,19:55:34,2700.0,11.48,26.07771008741281,5.904685682577963,7.9,17.8,40.0,85.0,0.4177914666748046,0.228593860616327
BKNG,2606.1298828125,2023-06-08,17:22:51,2705.0,10.69,16.626774751371045,1.1912888102635009,0.0,8.7,1.0,5.0,0.32425602508544915,0.14771039458467433
BKNG,2606.1298828125,2023-06-09,19:43:37,2710.0,7.3,17.081252787047674,2.7137632170489496,2.4,10.8,13.0,60.0,0.3613802876281738,0.19772858396809562
BKNG,2606.1298828125,2023-06-09,19:51:05,2715.0,6.6,18.389867143715264,0.43325267693620617,1.7,11.7,3.0,10.0,0.3830933273315429,0.1433724560541237
BKNG,2606.1298828125,2023-06-09,18:02:43,2720.0,5.9,20.76992438604998,3.554591777084596,5.0,13.4,3.0,31.0,0.41431249755859373,0.2266903488295278
BKNG,2606.1298828125,2023-06-09,19:47:18,2725.0,6.7,14.568967994433876,1.8308277401924329,0.4,8.8,9.0,40.0,0.36618675811767576,0.20035843577880508
BKNG,2606.1298828125,2023-06-09,18:08:34,2730.0,5.25,12.215787496874498,0.8907841947071518,0.0,7.1,9.0,61.0,0.3513248461914062,0.17994439529221154
BKNG,2606.1298828125,2023-06-09,19:16:04,2735.0,4.87,16.3930560832099,0.2241862090111617,0.0,10.0,2.0,2.0,0.40253283020019537,0.150647678752894
BKNG,2606.1298828125,2023-06-09,19:44:37,2740.0,4.27,8.439853700808158,0.5734950613542011,2.2,4.5,18.0,24.0,0.32569033691406246,0.17820089068158945
BKNG,2606.1298828125,2023-06-07,18:25:47,2745.0,14.44,18.046542886889483,1.5579994979048024,0.2,7.4,2.0,12.0,0.3841919491577148,0.19234199223469522
BKNG,2606.1298828125,2023-06-09,19:54:11,2750.0,3.5,9.604198537833668,0.6902210581012156,0.0,5.2,61.0,162.0,0.35617709259033203,0.1948816650238038
BKNG,2606.1298828125,2023-06-08,14:34:08,2755.0,8.11,19.865679507184154,0.5020812274848581,0.1,10.0,1.0,12.0,0.44180856048583983,0.17807129109856157
BKNG,2606.1298828125,2023-06-09,16:24:10,2760.0,2.1,13.147911318308445,0.016156002088556054,0.9,7.5,20.0,7.0,0.41345801391601555,0.1337473571553081
